CaseID,ActivityID,timestamp,related_objects,weight,price
990153,15,2019-06-21 11:03:31,880602,0.98,129.99
990153,15,2019-06-24 09:48:31,880607,0.188,1149.0
990153,8,2019-06-24 11:24:24,880707:880606:880706:880603,1.5219999999999998,2256.99
990153,1,2019-06-24 17:08:54,880389:880743:880764:880765:880762:880779:880742:880739:880832:880705:880777:880741:880778:880610:880605:880830:880740,11.130999999999998,7995.91
990153,6,2019-06-25 13:40:56,880389:880743:880764:880765:880762:880779:880742:880739:880832:880705:880777:880741:880778:880610:880605:880830:880740,11.130999999999998,7995.91
990153,4,2019-06-25 16:23:19,880602,0.98,129.99
990153,2,2019-06-25 18:57:21,880389:880743:880764:880765:880762:880779:880742:880739:880832:880705:880777:880741:880778:880610:880605:880830:880740,11.130999999999998,7995.91
990153,8,2019-06-26 12:22:38,880389:880743:880764:880765:880762:880779:880742:880739:880832:880705:880777:880741:880778:880610:880605:880830:880740,11.130999999999998,7995.91
990153,4,2019-06-27 12:02:35,880607,0.188,1149.0
990153,1,2019-06-28 13:04:08,880607:880875:880873:880763:880890:880891:880892:880602,3.913,4111.97
990153,6,2019-06-28 14:14:59,880607:880875:880873:880763:880890:880891:880892:880602,3.913,4111.97
990153,8,2019-06-28 16:49:30,880607:880875:880873:880763:880890:880891:880892:880602,3.913,4111.97
990153,16,2019-07-04 12:12:51,880607:880606:880601:880604:880609:880608:880610:880605:880602:880603,3.593,5702.98
990153,22,2019-07-05 10:11:03,880607:880606:880601:880604:880609:880608:880610:880605:880602:880603,3.593,5702.98
990154,5,2019-06-14 12:33:51,880611:880613:880612,1.703,1679.99
990154,4,2019-06-14 13:45:18,880612,0.78,99.99
990154,4,2019-06-14 15:32:14,880613,0.44,476.0
990154,1,2019-06-14 16:07:04,880357:880597:880613:880242:880571:880574:880575:880593:880612,7.636,5170.95
990154,17,2019-06-14 17:07:10,880611:880613:880612,1.703,1679.99
990154,21,2019-06-17 12:06:59,880611,0.483,1099.0
990154,6,2019-06-17 15:04:50,880357:880597:880613:880242:880571:880574:880575:880593:880612,7.636,5170.95
990154,8,2019-06-17 15:47:30,880357:880597:880613:880242:880571:880574:880575:880593:880612,7.636,5170.95
990154,15,2019-06-19 16:29:30,880611,0.483,1099.0
990154,22,2019-07-02 17:56:18,880611:880613:880612,1.703,1679.99
990154,4,2019-07-09 13:26:39,880611,0.483,1099.0
990154,1,2019-07-10 16:56:52,881046:880672:881050:881047:880611:881067:880964,5.1610000000000005,5286.97
990154,6,2019-07-12 12:57:25,881046:880672:881050:881047:880611:881067:880964,5.1610000000000005,5286.97
990154,8,2019-07-12 15:01:10,881046:880672:881050:881047:880611:881067:880964,5.1610000000000005,5286.97
990155,5,2019-06-14 14:27:30,880618:880620:880616:880615:880614:880619:880617,2.966,4300.97
990155,17,2019-06-14 15:54:12,880618:880620:880616:880615:880614:880619:880617,2.966,4300.97
990155,4,2019-06-14 16:12:56,880617,0.483,1099.0
990155,21,2019-06-17 10:00:27,880616,0.28,89.99
990155,4,2019-06-17 10:28:00,880620,0.188,1149.0
990155,15,2019-06-17 17:59:15,880616,0.28,89.99
990155,4,2019-06-17 19:17:04,880619,0.172,699.0
990155,1,2019-06-18 15:43:34,880620:880580:880595:880167:880581:880619:880499:880617:880584,5.419,7437.98
990155,6,2019-06-18 15:50:34,880620:880580:880595:880167:880581:880619:880499:880617:880584,5.419,7437.98
990155,4,2019-06-18 17:21:35,880614,0.98,129.99
990155,4,2019-06-19 10:26:28,880618,0.38,29.99
990155,8,2019-06-19 10:37:32,880620:880580:880595:880167:880581:880619:880499:880617:880584,5.419,7437.98
990155,4,2019-06-20 10:36:34,880616,0.28,89.99
990155,22,2019-06-20 10:46:39,880618:880620:880616:880615:880614:880619:880617,2.966,4300.97
990155,4,2019-06-20 16:14:45,880615,0.483,1099.0
990155,1,2019-06-21 10:51:13,880729:880618:880521:880616:880615:880596:880614,4.763,1668.94
990155,6,2019-06-21 13:31:07,880729:880618:880521:880616:880615:880596:880614,4.763,1668.94
990155,8,2019-06-21 15:16:45,880729:880618:880521:880616:880615:880596:880614,4.763,1668.94
990156,5,2019-06-14 16:14:47,880622:880621,0.6829999999999999,1143.99
990156,4,2019-06-18 14:40:31,880621,0.483,1099.0
990156,17,2019-06-18 15:08:34,880622:880621,0.6829999999999999,1143.99
990156,4,2019-06-18 15:43:34,880622,0.2,39.99
990156,22,2019-06-19 14:37:00,880622:880621,0.6829999999999999,1143.99
990156,1,2019-06-19 16:04:39,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990156,6,2019-06-20 15:49:59,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990156,8,2019-06-21 13:43:38,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990157,5,2019-06-14 17:49:22,880623:880624:880625,0.6679999999999999,1642.99
990157,4,2019-06-17 10:31:50,880624,0.2,39.99
990157,4,2019-06-17 10:54:23,880625,0.188,1149.0
990157,17,2019-06-17 16:01:07,880623:880624:880625,0.6679999999999999,1642.99
990157,22,2019-06-18 10:17:57,880623:880624:880625,0.6679999999999999,1642.99
990157,1,2019-06-18 21:58:36,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990157,6,2019-06-19 11:58:34,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990157,8,2019-06-19 14:49:32,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990157,21,2019-06-21 14:52:28,880623,0.28,449.0
990157,15,2019-06-25 11:08:56,880623,0.28,449.0
990157,4,2019-06-28 11:42:30,880623,0.28,449.0
990157,1,2019-07-02 13:32:08,880789:880623:880976:880788:880975,1.919,2371.99
990157,6,2019-07-03 18:25:24,880789:880623:880976:880788:880975,1.919,2371.99
990157,8,2019-07-04 08:30:58,880789:880623:880976:880788:880975,1.919,2371.99
990158,5,2019-06-14 20:07:40,880628:880627:880630:880626:880629,3.409,1938.97
990158,17,2019-06-17 08:47:59,880628:880627:880630:880626:880629,3.409,1938.97
990158,4,2019-06-17 11:10:38,880630,0.483,79.99
990158,4,2019-06-17 12:00:03,880626,0.98,129.99
990158,1,2019-06-18 11:41:30,880278:880630:880626,1.651,1358.98
990158,6,2019-06-18 13:04:09,880278:880630:880626,1.651,1358.98
990158,2,2019-06-18 14:32:44,880278:880630:880626,1.651,1358.98
990158,4,2019-06-18 21:58:36,880627,0.98,129.99
990158,8,2019-06-19 10:27:27,880278:880630:880626,1.651,1358.98
990158,4,2019-06-21 09:40:15,880628,0.483,495.0
990158,4,2019-06-21 11:47:45,880629,0.483,1099.0
990158,1,2019-06-21 13:52:19,880628:880714:880627:880715:880716:880712:880629,3.472,2692.96
990158,6,2019-06-24 17:05:33,880628:880714:880627:880715:880716:880712:880629,3.472,2692.96
990158,8,2019-06-25 10:11:42,880628:880714:880627:880715:880716:880712:880629,3.472,2692.96
990158,22,2019-06-27 18:47:01,880628:880627:880630:880626:880629,3.409,1938.97
990159,5,2019-06-14 22:54:55,880634:880632:880633:880631,3.35,923.97
990159,4,2019-06-18 09:54:06,880632,1.48,199.99
990159,1,2019-06-18 09:59:48,880444:880632,1.86,229.98
990159,17,2019-06-18 10:06:18,880634:880632:880633:880631,3.35,923.97
990159,4,2019-06-18 11:01:29,880631,0.78,99.99
990159,4,2019-06-18 11:41:30,880633,0.88,89.99
990159,6,2019-06-18 13:27:19,880444:880632,1.86,229.98
990159,4,2019-06-19 09:41:07,880634,0.21,529.0
990159,8,2019-06-19 11:07:41,880444:880632,1.86,229.98
990159,1,2019-06-20 14:52:49,880634:880633:880631,1.87,718.98
990159,6,2019-06-21 13:09:52,880634:880633:880631,1.87,718.98
990159,2,2019-06-21 16:23:16,880634:880633:880631,1.87,718.98
990159,8,2019-06-21 20:30:40,880634:880633:880631,1.87,718.98
990159,22,2019-06-24 14:18:03,880634:880632:880633:880631,3.35,923.97
990160,5,2019-06-15 21:03:53,880635:880636,0.376,2303.0
990160,4,2019-06-18 09:07:37,880636,0.188,1149.0
990160,17,2019-06-18 15:53:00,880635:880636,0.376,2303.0
990160,1,2019-06-19 15:46:00,880308:880690:880636,0.871,1268.98
990160,22,2019-06-19 16:39:39,880635:880636,0.376,2303.0
990160,4,2019-06-20 11:28:51,880635,0.188,1149.0
990160,6,2019-06-20 12:55:23,880308:880690:880636,0.871,1268.98
990160,8,2019-06-21 16:20:51,880308:880690:880636,0.871,1268.98
990160,1,2019-06-24 15:18:33,880689:880635:880727:880724,2.296,2973.99
990160,6,2019-06-25 16:30:08,880689:880635:880727:880724,2.296,2973.99
990160,8,2019-06-25 16:58:18,880689:880635:880727:880724,2.296,2973.99
990161,5,2019-06-16 20:55:34,880638:880641:880639:880637:880640:880642,5.459,3209.96
990161,4,2019-06-17 09:15:19,880638,1.48,199.99
990161,17,2019-06-17 09:26:40,880638:880641:880639:880637:880640:880642,5.459,3209.96
990161,21,2019-06-17 09:55:21,880637,1.25,2200.0
990161,4,2019-06-17 11:09:16,880639,0.483,79.99
990161,4,2019-06-17 16:25:06,880641,1.28,149.99
990161,22,2019-06-18 14:39:50,880638:880641:880639:880637:880640:880642,5.459,3209.96
990161,21,2019-06-18 15:04:35,880642,0.483,79.99
990161,15,2019-06-18 16:41:52,880637,1.25,2200.0
990161,1,2019-06-18 21:58:36,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990161,6,2019-06-19 11:58:34,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990161,8,2019-06-19 14:49:32,880589:880638:880625:880641:880624:880639:880588:880586:880592,5.242999999999999,2946.94
990161,15,2019-06-19 15:22:00,880642,0.483,79.99
990161,4,2019-06-20 11:00:07,880642,0.483,79.99
990161,4,2019-06-21 16:06:18,880640,0.483,495.0
990161,1,2019-06-24 11:39:16,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,4,2019-06-24 15:33:26,880637,1.25,2200.0
990161,6,2019-06-25 12:35:15,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,2,2019-06-25 14:17:33,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,2,2019-06-26 08:30:25,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,2,2019-06-26 10:35:57,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,2,2019-06-26 16:42:46,880791:880511:880509:880786:880640:880642,2.502,2032.97
990161,1,2019-06-26 17:17:51,880838:880839:880787:880790:880637,3.072,5178.98
990161,6,2019-06-27 08:47:03,880838:880839:880787:880790:880637,3.072,5178.98
990161,8,2019-06-27 15:16:12,880838:880839:880787:880790:880637,3.072,5178.98
990161,8,2019-06-27 18:21:14,880791:880511:880509:880786:880640:880642,2.502,2032.97
990162,5,2019-06-17 09:45:31,880643:880644:880646:880645,2.2430000000000003,723.97
990162,17,2019-06-17 13:08:50,880643:880644:880646:880645,2.2430000000000003,723.97
990162,21,2019-06-17 17:08:14,880643,0.2,39.99
990162,4,2019-06-18 12:18:14,880646,0.28,449.0
990162,4,2019-06-18 15:37:37,880644,1.28,149.99
990162,4,2019-06-18 15:51:03,880645,0.483,79.99
990162,1,2019-06-19 01:00:00,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990162,6,2019-06-19 17:46:39,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990162,8,2019-06-20 15:07:47,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990162,15,2019-06-21 09:37:03,880643,0.2,39.99
990162,16,2019-07-07 13:08:50,880643:880644:880646:880645,2.2430000000000003,723.97
990162,22,2019-07-11 16:48:44,880643:880644:880646:880645,2.2430000000000003,723.97
990162,4,2019-07-17 12:31:44,880643,0.2,39.99
990162,1,2019-07-22 11:00:30,881465:880643:880974,1.963,1288.98
990162,6,2019-07-23 10:46:10,881465:880643:880974,1.963,1288.98
990162,8,2019-07-23 13:05:06,881465:880643:880974,1.963,1288.98
990163,5,2019-06-17 11:50:49,880651:880647:880648:880650:880649,3.031,2385.98
990163,17,2019-06-17 14:15:33,880651:880647:880648:880650:880649,3.031,2385.98
990163,4,2019-06-17 15:10:22,880648,0.44,476.0
990163,1,2019-06-18 10:54:21,880532:880648:880585:880531:880467,2.635,1200.98
990163,4,2019-06-18 11:42:28,880650,1.48,199.99
990163,6,2019-06-18 14:59:15,880532:880648:880585:880531:880467,2.635,1200.98
990163,4,2019-06-18 16:44:09,880647,0.188,1149.0
990163,8,2019-06-18 18:17:14,880532:880648:880585:880531:880467,2.635,1200.98
990163,21,2019-06-19 11:12:57,880651,0.483,79.99
990163,15,2019-06-19 17:21:27,880651,0.483,79.99
990163,1,2019-06-20 15:12:28,880647:880650:880698:880700:880694:880696:880717:880697:880402:880695:880721:880692:880719,10.279000000000002,9964.94
990163,4,2019-06-21 09:35:36,880649,0.44,476.0
990163,6,2019-06-21 14:36:41,880647:880650:880698:880700:880694:880696:880717:880697:880402:880695:880721:880692:880719,10.279000000000002,9964.94
990163,4,2019-06-21 15:05:37,880651,0.483,79.99
990163,2,2019-06-24 14:39:50,880647:880650:880698:880700:880694:880696:880717:880697:880402:880695:880721:880692:880719,10.279000000000002,9964.94
990163,8,2019-06-24 18:07:05,880647:880650:880698:880700:880694:880696:880717:880697:880402:880695:880721:880692:880719,10.279000000000002,9964.94
990163,1,2019-06-25 11:57:29,880651:880693:880720:880649:880723:880259:880718:880722:880570:880701,4.285,4496.96
990163,6,2019-06-25 14:45:34,880651:880693:880720:880649:880723:880259:880718:880722:880570:880701,4.285,4496.96
990163,8,2019-06-25 14:53:24,880651:880693:880720:880649:880723:880259:880718:880722:880570:880701,4.285,4496.96
990163,22,2019-06-27 21:52:21,880651:880647:880648:880650:880649,3.031,2385.98
990164,5,2019-06-17 14:01:26,880652:880657:880653:880658:880656:880654:880655,4.299,4194.97
990164,4,2019-06-17 15:40:49,880656,0.88,89.99
990164,1,2019-06-17 15:48:31,880476:880050:880339:880656:880341:880477,3.794,2707.96
990164,4,2019-06-17 16:17:10,880654,0.166,799.0
990164,17,2019-06-17 16:56:42,880652:880657:880653:880658:880656:880654:880655,4.299,4194.97
990164,4,2019-06-17 17:02:26,880653,0.88,89.99
990164,22,2019-06-17 20:43:38,880652:880657:880653:880658:880656:880654:880655,4.299,4194.97
990164,4,2019-06-18 12:44:30,880657,0.2,39.99
990164,6,2019-06-18 13:41:56,880476:880050:880339:880656:880341:880477,3.794,2707.96
990164,4,2019-06-18 14:19:39,880658,0.483,495.0
990164,8,2019-06-18 14:55:46,880476:880050:880339:880656:880341:880477,3.794,2707.96
990164,21,2019-06-18 15:20:18,880655,0.44,476.0
990164,4,2019-06-19 10:05:20,880652,1.25,2200.0
990164,15,2019-06-19 12:08:47,880655,0.44,476.0
990164,1,2019-06-20 09:23:12,880652:880657:880653:880703:880658:880338:880654,3.539,4162.97
990164,6,2019-06-20 18:49:19,880652:880657:880653:880703:880658:880338:880654,3.539,4162.97
990164,8,2019-06-21 14:12:29,880652:880657:880653:880703:880658:880338:880654,3.539,4162.97
990164,4,2019-06-27 10:51:00,880655,0.44,476.0
990164,1,2019-07-01 14:59:43,880053:880800:880971:880819:880655,3.468,1984.97
990164,6,2019-07-02 09:22:35,880053:880800:880971:880819:880655,3.468,1984.97
990164,8,2019-07-03 16:37:19,880053:880800:880971:880819:880655,3.468,1984.97
990165,5,2019-06-17 15:22:39,880659:880661:880660,1.047,862.99
990165,17,2019-06-18 08:33:57,880659:880661:880660,1.047,862.99
990165,4,2019-06-18 11:09:36,880660,0.172,699.0
990165,4,2019-06-18 13:08:48,880661,0.495,129.0
990165,4,2019-06-19 15:29:55,880659,0.38,29.99
990165,1,2019-06-19 16:04:39,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990165,6,2019-06-20 15:49:59,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990165,8,2019-06-21 13:43:38,880660:880621:880561:880659:880622:880661:880557:880514,4.173,2336.95
990165,16,2019-07-08 08:33:57,880659:880661:880660,1.047,862.99
990165,22,2019-07-25 15:46:23,880659:880661:880660,1.047,862.99
990166,5,2019-06-17 17:05:05,880662:880664:880663,1.14,1952.99
990166,4,2019-06-18 10:12:30,880664,0.188,1149.0
990166,21,2019-06-18 10:55:18,880663,0.78,99.99
990166,17,2019-06-18 11:10:07,880662:880664:880663,1.14,1952.99
990166,15,2019-06-18 13:12:34,880663,0.78,99.99
990166,22,2019-06-18 15:56:14,880662:880664:880663,1.14,1952.99
990166,1,2019-06-20 12:17:58,880664:880731:880732,1.256,2387.99
990166,6,2019-06-20 14:33:53,880664:880731:880732,1.256,2387.99
990166,21,2019-06-20 14:39:20,880662,0.172,699.0
990166,15,2019-06-20 16:21:16,880662,0.172,699.0
990166,8,2019-06-21 13:29:02,880664:880731:880732,1.256,2387.99
990166,4,2019-06-26 14:56:26,880663,0.78,99.99
990166,1,2019-06-29 01:00:00,880663,0.78,99.99
990166,6,2019-07-02 09:08:00,880663,0.78,99.99
990166,2,2019-07-03 15:12:00,880663,0.78,99.99
990166,8,2019-07-04 11:17:41,880663,0.78,99.99
990166,4,2019-07-15 10:34:02,880662,0.172,699.0
990166,1,2019-07-17 14:04:56,881285:881282:880662:881284:881281,1.267,3241.0
990166,6,2019-07-17 14:36:51,881285:881282:880662:881284:881281,1.267,3241.0
990166,8,2019-07-18 11:41:10,881285:881282:880662:881284:881281,1.267,3241.0
990167,5,2019-06-17 18:29:58,880673:880672:880666:880675:880676:880674:880665:880678:880677:880667:880669:880671:880670:880668,8.257,7155.95
990167,4,2019-06-17 22:18:39,880665,0.483,495.0
990167,4,2019-06-18 10:54:21,880671,0.483,1099.0
990167,4,2019-06-18 12:00:11,880669,0.88,89.99
990167,4,2019-06-18 12:44:10,880667,0.483,495.0
990167,17,2019-06-18 14:07:45,880673:880672:880666:880675:880676:880674:880665:880678:880677:880667:880669:880671:880670:880668,8.257,7155.95
990167,4,2019-06-18 14:40:51,880675,0.483,79.99
990167,21,2019-06-18 14:48:21,880673,1.28,149.99
990167,4,2019-06-18 15:31:47,880677,0.38,29.99
990167,1,2019-06-19 01:00:00,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990167,4,2019-06-19 09:52:21,880670,0.44,476.0
990167,21,2019-06-19 10:14:02,880666,0.21,529.0
990167,4,2019-06-19 10:59:58,880676,0.495,129.0
990167,21,2019-06-19 11:29:08,880672,0.28,449.0
990167,21,2019-06-19 11:30:39,880674,0.21,529.0
990167,15,2019-06-19 12:29:56,880672,0.28,449.0
990167,6,2019-06-19 17:46:39,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990167,15,2019-06-19 19:45:44,880674,0.21,529.0
990167,4,2019-06-20 09:46:57,880678,0.78,99.99
990167,4,2019-06-20 10:21:46,880668,1.37,2500.0
990167,8,2019-06-20 15:07:47,880675:880599:880598:880665:880644:880645:880677:880667:880669:880594:880600:880671:880573:880646,6.984,4801.93
990167,15,2019-06-20 16:59:35,880666,0.21,529.0
990167,1,2019-06-24 01:00:00,880668:880678:880676:880670,3.085,3204.99
990167,6,2019-06-24 09:08:14,880668:880678:880676:880670,3.085,3204.99
990167,15,2019-06-24 12:40:58,880673,1.28,149.99
990167,8,2019-06-24 13:39:01,880668:880678:880676:880670,3.085,3204.99
990167,4,2019-06-25 11:30:01,880674,0.21,529.0
990167,4,2019-06-26 12:11:08,880666,0.21,529.0
990167,1,2019-06-27 10:38:45,880666:880882:880674:880572:880881,2.72,1763.98
990167,6,2019-06-27 15:21:25,880666:880882:880674:880572:880881,2.72,1763.98
990167,8,2019-06-28 09:54:57,880666:880882:880674:880572:880881,2.72,1763.98
990167,22,2019-07-02 10:07:15,880673:880672:880666:880675:880676:880674:880665:880678:880677:880667:880669:880671:880670:880668,8.257,7155.95
990167,4,2019-07-03 16:58:15,880673,1.28,149.99
990167,1,2019-07-04 18:21:24,880673:880963:880973:881049:880966:881065:881066:880961:881048,4.64,3804.96
990167,6,2019-07-05 13:06:40,880673:880963:880973:881049:880966:881065:881066:880961:881048,4.64,3804.96
990167,4,2019-07-08 16:21:34,880672,0.28,449.0
990167,8,2019-07-08 16:33:38,880673:880963:880973:881049:880966:881065:881066:880961:881048,4.64,3804.96
990167,1,2019-07-10 16:56:52,881046:880672:881050:881047:880611:881067:880964,5.1610000000000005,5286.97
990167,6,2019-07-12 12:57:25,881046:880672:881050:881047:880611:881067:880964,5.1610000000000005,5286.97
